Alert ID,Version No.,Time Type,Image URL,Mode,Effect,Affecting,Cause,Severity,Effect Start,Effect End,Recurrence Start,Recurrence End,Recurrence Start Time,Recurrence End Time,Recurrence Days,Notification From,Notification Until,Header,Note Text,Note Last Modified,Note Last Modified By,Accessibility Information,Send via PA/ESS,PA/ESS,T-Alert Sent to Subscribers,Send to Twitter,Set as Website Banner,Website Banner Text,URL,Additional Information,Last Modified By,Last Modified Date,Closed,Reminders,PCF,Planned Disruption,Send T-Alert on close,Send T-Alert on edit,Text-To-Speech Message Text,Text-To-Speech Description Text
428678,7,One-time,,Bus,Stop Closure,85; Summer St @ Vinal Ave,,information,2022-02-11T06:30,2022-02-11T16:00,,,,,,2022-01-28T15:31:51.157,2022-02-11T16:00,Route 85 stop Summer St @ Vinal Ave closed on Fri 2/11 from 6:30 AM to 4:00 PM. Use Summer St @ School St or 51 Bow St as alternates.,,,,,False,,False,False,False,,,"Affected routes:
85",autotimeframeupdate,2022-02-11T04:30:16.730,False,,current,,False,True,,
428678,8,One-time,,Bus,Stop Closure,85; Summer St @ Vinal Ave,,information,2022-02-11T06:30,2022-02-11T16:00,,,,,,2022-01-28T15:31:51.157,2022-02-11T16:00,Route 85 stop Summer St @ Vinal Ave closed on Fri 2/11 from 6:30 AM to 4:00 PM. Use Summer St @ School St or 51 Bow St as alternates.,,,,,False,,False,False,False,,,"Affected routes:
85",autotimeframeupdate,2022-02-11T06:00:15.727,False,,current,,False,True,,
428678,9,One-time,,Bus,Stop Closure,,,information,2022-02-11T06:30,2022-02-11T16:00,,,,,,2022-01-28T15:31:51.157,2022-02-11T16:00,Route 85 stop Summer St @ Vinal Ave closed on Fri 2/11 from 6:30 AM to 4:00 PM. Use Summer St @ School St or 51 Bow St as alternates.,,,,,False,,False,False,False,,,"Affected routes:
85",expiry,2022-02-11T16:00:16.253,True,,past,,False,True,,
428975,1,One-time,,Bus,Stop Closure,"Silver Line - SL4, Silver Line - SL5, 1, 8, 14, 15, 19, 23, 28, 41, 42, 44, 45, 47, 66, 171; Nubian",,up to 20 minutes,2022-01-29T16:33:43.695,later today,,,,,,2022-01-29T16:33:43.697,2022-01-30T02:30,Buses are bypassing Nubian due to the weather. Connections can be made outside of the station. See station personnel for assistance.,,,,,False,,True,False,False,,,"Affected routes:
Silver Line - SL4
Silver Line - SL5
1
8
14
15
19
23
28
41
42
44
45
47
66
171",nicholas.tomkavage,2022-01-29T16:33:45.797,False,,current,,False,True,,
428975,2,One-time,,Bus,Stop Closure,,,up to 20 minutes,2022-01-29T16:33:43.695,2022-01-30T02:25:16.567,,,,,,2022-01-29T16:33:43.697,2022-01-30T02:25:16.567,Buses are bypassing Nubian due to the weather. Connections can be made outside of the station. See station personnel for assistance.,,,,,False,,False,False,False,,,"Affected routes:
Silver Line - SL4
Silver Line - SL5
1
8
14
15
19
23
28
41
42
44
45
47
66
171",expiry,2022-01-30T02:25:16.567,True,,past,,False,True,,
429026,1,One-time,,Bus,Stop Closure,"The D-branch Kenmore-Riverside shuttle, The D-branch Riverside-Newton Highlands shuttle; Newton Highlands (inbound)",,information,2022-01-29T19:18:42.615,later today,,,,,,2022-01-29T19:18:42.617,2022-01-30T02:30,Green Line D Branch shuttle buses are bypassing Newton Highlands due to the weather.,,,,,False,,True,False,False,,,,nicholas.tomkavage,2022-01-29T19:18:43.913,False,,current,,False,True,,
429026,2,One-time,,Bus,Stop Closure,,,information,2022-01-29T19:18:42.615,2022-01-30T02:25:16.600,,,,,,2022-01-29T19:18:42.617,2022-01-30T02:25:16.600,Green Line D Branch shuttle buses are bypassing Newton Highlands due to the weather.,,,,,False,,False,False,False,,,,expiry,2022-01-30T02:25:16.600,True,,past,,False,True,,
430759,1,One-time,,Bus,Stop Closure,"210, 211, 217; Hancock St @ Merrymount Rd",,up to 20 minutes,2022-02-07T12:54:41.939,further notice,,,,,,2022-02-07T12:54:41.940,further notice,The City of Quincy has temporarily closed the stop at Hancock St @ Merrymount Rd. Connections can be made at Hancock St @ Greenleaf St.,,,,,False,,True,False,False,,,"Affected routes:
210
211
217",eryk.rotondo,2022-02-07T12:55:00.300,False,,current,,False,True,,
430759,2,One-time,,Bus,Stop Closure,"210, 211, 217; Hancock St @ Merrymount Rd",,up to 20 minutes,2022-02-07T12:54:41.939,further notice,,,,,,2022-02-07T12:54:41.940,further notice,The City of Quincy has temporarily closed the stop at Hancock St @ Merrymount Rd. Connections can be made at Hancock St @ Greenleaf St.,,,,,False,,False,False,False,,,"Affected routes:
210
211
217",autotimeframeupdate,2022-02-14T12:55:16.520,False,,current,,False,True,,
430759,3,One-time,,Bus,Stop Closure,,,up to 20 minutes,2022-02-07T12:54:41.939,2022-05-07T08:21:50.583,,,,,,2022-02-07T12:54:41.940,2022-05-07T08:21:50.583,The City of Quincy has temporarily closed the stop at Hancock St @ Merrymount Rd. Connections can be made at Hancock St @ Greenleaf St.,,,,,False,,True,False,False,,,"Affected routes:
210
211
217",christopher.delano,2022-05-07T08:21:50.583,True,,past,,False,True,,
432553,1,One-time,,Bus,Stop Closure,"86, 66; Eliot St @ Bennett St (inbound)",,up to 20 minutes,2022-02-23T07:30,2022-02-23T14:30,,,,,,2022-02-18T19:55:15.977,2022-02-23T14:30,Route 66 & 86 buses will bypass Eliot St @ Bennett St on Weds 2/23 from 7:30 AM until 2:30 PM due to construction. Please use JFK St @ Eliot St as an alternate.,,,,,False,,True,False,False,,,"Affected routes:
66
86",nicholas.tomkavage,2022-02-18T19:55:17.523,False,,current,,False,True,,
432553,2,One-time,,Bus,Stop Closure,"86, 66; Eliot St @ Bennett St (inbound)",,up to 20 minutes,2022-02-23T07:30,2022-02-23T14:30,,,,,,2022-02-18T19:55:15.977,2022-02-23T14:30,Route 66 & 86 buses will bypass Eliot St @ Bennett St on Weds 2/23 from 7:30 AM until 2:30 PM due to construction. Please use JFK St @ Eliot St as an alternate.,,,,,False,,False,False,False,,,"Affected routes:
66
86",autotimeframeupdate,2022-02-22T04:30:17.143,False,,current,,False,True,,
432553,3,One-time,,Bus,Stop Closure,"86, 66; Eliot St @ Bennett St (inbound)",,up to 20 minutes,2022-02-23T07:30,2022-02-23T14:30,,,,,,2022-02-18T19:55:15.977,2022-02-23T14:30,Route 66 & 86 buses will bypass Eliot St @ Bennett St on Weds 2/23 from 7:30 AM until 2:30 PM due to construction. Please use JFK St @ Eliot St as an alternate.,,,,,False,,False,False,False,,,"Affected routes:
66
86",autotimeframeupdate,2022-02-23T04:30:17.717,False,,current,,False,True,,
432553,4,One-time,,Bus,Stop Closure,"86, 66; Eliot St @ Bennett St (inbound)",,up to 20 minutes,2022-02-23T07:30,2022-02-23T14:30,,,,,,2022-02-18T19:55:15.977,2022-02-23T14:30,Route 66 & 86 buses will bypass Eliot St @ Bennett St on Weds 2/23 from 7:30 AM until 2:30 PM due to construction. Please use JFK St @ Eliot St as an alternate.,,,,,False,,False,False,False,,,"Affected routes:
66
86",autotimeframeupdate,2022-02-23T07:00:15.747,False,,current,,False,True,,
432553,5,One-time,,Bus,Stop Closure,,,up to 20 minutes,2022-02-23T07:30,2022-02-23T14:30,,,,,,2022-02-18T19:55:15.977,2022-02-23T14:30,Route 66 & 86 buses will bypass Eliot St @ Bennett St on Weds 2/23 from 7:30 AM until 2:30 PM due to construction. Please use JFK St @ Eliot St as an alternate.,,,,,False,,False,False,False,,,"Affected routes:
66
86",expiry,2022-02-23T14:30:16.697,True,,past,,False,True,,
433121,1,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ World Trade Center opp Seaport Htl (outbound), Seaport Blvd @ Sleeper St (outbound), Seaport Blvd @ Seaport Hotel (inbound)",,information,2022-02-24T17:55:16.635,later today,,,,,,2022-02-24T17:55:16.637,2022-02-25T02:30,"The following Route 4 bus stops are closed, effective immedidately, due to safety concerns: Seaport Blvd @ World Trade Center opp Seaport Htl (outbound) Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,True,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ World Trade Center opp Seaport Htl (outbound)
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",nicholas.tomkavage,2022-02-24T17:55:18.330,False,,current,,False,True,,
433121,2,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ World Trade Center opp Seaport Htl, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,further notice,,,,,,2022-02-24T17:55:16.637,further notice,"The following Route 4 bus stops are closed, effective immedidately, due to safety concerns: Seaport Blvd @ World Trade Center opp Seaport Htl (outbound) Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ World Trade Center opp Seaport Htl (outbound)
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",nicholas.tomkavage,2022-02-24T22:01:42.553,False,,current,,False,True,,
433121,3,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ World Trade Center opp Seaport Htl, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,further notice,,,,,,2022-02-24T17:55:16.637,further notice,"The following Route 4 bus stops are closed, effective immediately, due to safety concerns: Seaport Blvd @ World Trade Center opp Seaport Htl (outbound) Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ World Trade Center opp Seaport Htl (outbound)
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",nicholas.tomkavage,2022-02-24T22:50:48.200,False,,current,,False,True,,
433121,4,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ World Trade Center opp Seaport Htl, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,further notice,,,,,,2022-02-24T17:55:16.637,further notice,"The following Route 4 bus stops are closed, effective immediately, due to safety concerns: Seaport Blvd @ World Trade Center opp Seaport Htl (outbound) Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ World Trade Center opp Seaport Htl (outbound)
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",autotimeframeupdate,2022-03-03T17:55:16.433,False,,current,,False,True,,
433121,5,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ World Trade Center opp Seaport Htl, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,"The following Route 4 bus stops are closed, effective immediately, due to safety concerns: Seaport Blvd @ World Trade Center opp Seaport Htl (outbound) Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ World Trade Center opp Seaport Htl (outbound)
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",eryk.rotondo,2022-03-04T10:23:05.523,False,,current,,False,True,,
433121,6,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Seaport Hotel, Seaport Blvd @ Sleeper St",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,"The following Route 4 bus stops are closed, effective immediately, due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound)",,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",eryk.rotondo,2022-03-22T12:56:48.353,False,,current,,False,True,,
433121,7,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,The following Route 4 bus stops have permanently closed due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound),,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",eryk.rotondo,2022-04-01T05:40:26.817,False,,current,,False,True,,
433121,8,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,The following Route 4 bus stops have permanently closed due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound),,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",autotimeframeupdate,2022-04-16T04:30:16.597,False,,current,,False,True,,
433121,9,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,The following Route 4 bus stops have permanently closed due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound),,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",autotimeframeupdate,2022-04-21T04:30:17.227,False,,current,,False,True,,
433121,10,One-time,,Bus,Stop Closure,"4; Seaport Blvd @ Sleeper St, Seaport Blvd @ Seaport Hotel",,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,The following Route 4 bus stops have permanently closed due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound),,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",autotimeframeupdate,2022-04-22T04:30:17.570,False,,current,,False,True,,
433121,11,One-time,,Bus,Stop Closure,,,information,2022-02-24T17:55:16.635,2022-04-23T02:30,,,,,,2022-02-24T17:55:16.637,2022-04-23T02:30,The following Route 4 bus stops have permanently closed due to safety concerns: Seaport Blvd @ Sleeper St (outbound) Seaport Blvd @ Seaport Hotel (inbound),,,,,False,,False,False,False,,,"Affected routes:
4

Affected stops:
Seaport Blvd @ Sleeper St (outbound)
Seaport Blvd @ Seaport Hotel (inbound)",expiry,2022-04-23T02:30:15.963,True,,past,,False,True,,
433159,1,One-time,,Bus,Stop Closure,"429, 426; Boston St @ Waverly St (outbound), Boston St @ Kirtland St (outbound), Holyoke St opp Farrell Rd (outbound), O'Callaghan Way opp Walnut Pk (inbound), O'Callaghan Way @ Walnut St (inbound), Holyoke St @ Farrell Rd (inbound), Boston St opp Kirtlan",,information,2022-03-13T04:30,further notice,,,,,,2022-02-24T22:09:42.167,further notice,"Effective March 13, several Route 426 & Route 429 stops are closed.",,,,,False,,False,False,False,,,"Affected routes:
426
429

Affected stops:
Boston St @ Waverly St (outbound)
Boston St @ Kirtland St (outbound)
Holyoke St opp Farrell Rd (outbound)
O'Callaghan Way opp Walnut Pk (inbound)
O'Callaghan Way @ Walnut St (inbound)
Holyoke St @ Farrell Rd (inbound)
Boston St opp Kirtland St (inbound)
Boston St @ Strawberry Ave (inbound)",nicholas.tomkavage,2022-02-24T22:09:43.980,False,,current,,False,True,,
433159,2,One-time,,Bus,Stop Closure,,,information,2022-03-01T15:25:55.900,2022-03-01T15:25:55.900,,,,,,2022-02-24T22:09:42.167,2022-03-01T15:25:55.900,"Effective March 13, several Route 426 & Route 429 stops are closed.",,,,,False,,False,False,False,,,"Affected routes:
426
429

Affected stops:
Boston St @ Waverly St (outbound)
Boston St @ Kirtland St (outbound)
Holyoke St opp Farrell Rd (outbound)
O'Callaghan Way opp Walnut Pk (inbound)
O'Callaghan Way @ Walnut St (inbound)
Holyoke St @ Farrell Rd (inbound)
Boston St opp Kirtland St (inbound)
Boston St @ Strawberry Ave (inbound)",christopher.delano,2022-03-01T15:25:55.900,True,,past,,False,True,,
433160,1,One-time,,Bus,Stop Closure,"435; Euclid Ave opp Lakeview Ave (outbound), 232 Euclid Ave (inbound), Euclid Ave @ Lakeview Ave (inbound)",,information,2022-03-13T04:30,further notice,,,,,,2022-02-24T22:09:42.167,further notice,"Effective March 13, the following Route 435 stops are closed: Euclid Ave opp Lakeview Ave (outbound), 232 Euclid Ave (inbound), Euclid Ave @ Lakeview Ave (inbound)",,,,,False,,False,False,False,,,"Affected routes:
435

Affected stops:
Euclid Ave opp Lakeview Ave (outbound)
232 Euclid Ave (inbound)
Euclid Ave @ Lakeview Ave (inbound)",nicholas.tomkavage,2022-02-24T22:18:11.410,False,,current,,False,True,,
433160,2,One-time,,Bus,Stop Closure,,,information,2022-03-01T15:25:53.900,2022-03-01T15:25:53.900,,,,,,2022-02-24T22:09:42.167,2022-03-01T15:25:53.900,"Effective March 13, the following Route 435 stops are closed: Euclid Ave opp Lakeview Ave (outbound), 232 Euclid Ave (inbound), Euclid Ave @ Lakeview Ave (inbound)",,,,,False,,False,False,False,,,"Affected routes:
435

Affected stops:
Euclid Ave opp Lakeview Ave (outbound)
232 Euclid Ave (inbound)
Euclid Ave @ Lakeview Ave (inbound)",christopher.delano,2022-03-01T15:25:53.900,True,,past,,False,True,,
435159,1,One-time,,Bus,Stop Closure,"9, 10, 39, 55, 57; Boylston St @ Clarendon St",special event,up to 20 minutes,2022-03-12T06:00,2022-03-12T15:00,,,,,,2022-03-10T11:42:36.127,2022-03-12T15:00,"The stop at Boylston St @ Clarendon St will be closed from 6 AM to 3 PM on Sat, Mar 12. Connections can be made at Boylston St @ Clarendon St and Back Bay Station.",,,,,False,,True,False,False,,,"Affected routes:
9
10
39
55
57",eryk.rotondo,2022-03-10T11:42:52.267,False,,current,,False,True,,
435159,2,One-time,,Bus,Stop Closure,"9, 10, 39, 55, 57; Boylston St @ Clarendon St",special event,up to 20 minutes,2022-03-12T06:00,2022-03-12T15:00,,,,,,2022-03-10T11:42:36.127,2022-03-12T15:00,"The stop at Boylston St @ Clarendon St will be closed from 6 AM to 3 PM on Sat, Mar 12. Connections can be made at Boylston St @ Clarendon St and Back Bay Station.",,,,,False,,False,False,False,,,"Affected routes:
9
10
39
55
57",autotimeframeupdate,2022-03-11T04:30:15.950,False,,current,,False,True,,
435159,3,One-time,,Bus,Stop Closure,"9, 10, 39, 55, 57; Boylston St @ Clarendon St",special event,up to 20 minutes,2022-03-12T06:00,2022-03-12T15:00,,,,,,2022-03-10T11:42:36.127,2022-03-12T15:00,"The stop at Boylston St @ Clarendon St will be closed from 6 AM to 3 PM on Sat, Mar 12. Connections can be made at Boylston St @ Clarendon St and Back Bay Station.",,,,,False,,False,False,False,,,"Affected routes:
9
10
39
55
57",autotimeframeupdate,2022-03-12T04:30:17.393,False,,current,,False,True,,
435159,4,One-time,,Bus,Stop Closure,"9, 10, 39, 55, 57; Boylston St @ Clarendon St",special event,up to 20 minutes,2022-03-12T06:00,2022-03-12T15:00,,,,,,2022-03-10T11:42:36.127,2022-03-12T15:00,"The stop at Boylston St @ Clarendon St will be closed from 6 AM to 3 PM on Sat, Mar 12. Connections can be made at Boylston St @ Clarendon St and Back Bay Station.",,,,,False,,False,False,False,,,"Affected routes:
9
10
39
55
57",autotimeframeupdate,2022-03-12T05:30:16.333,False,,current,,False,True,,
435159,5,One-time,,Bus,Stop Closure,,special event,up to 20 minutes,2022-03-12T06:00,2022-03-12T15:00,,,,,,2022-03-10T11:42:36.127,2022-03-12T15:00,"The stop at Boylston St @ Clarendon St will be closed from 6 AM to 3 PM on Sat, Mar 12. Connections can be made at Boylston St @ Clarendon St and Back Bay Station.",,,,,False,,False,False,False,,,"Affected routes:
9
10
39
55
57",expiry,2022-03-12T15:00:16.427,True,,past,,False,True,,
436598,1,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,True,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",Eryk.Rotondo,2022-03-22T12:01:35.020,False,,current,,False,True,,
436598,2,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",autotimeframeupdate,2022-03-23T04:30:16.453,False,,current,,False,True,,
436598,3,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",autotimeframeupdate,2022-03-28T04:30:15.880,False,,current,,False,True,,
436598,4,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",autotimeframeupdate,2022-03-29T04:00:16.603,False,,current,,False,True,,
436598,5,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",autotimeframeupdate,2022-03-29T04:30:17.657,False,,current,,False,True,,
436598,6,One-time,,Bus,Stop Closure,"85; Summer St @ Vinal Ave (inbound), Summer St @ Wesley Park (outbound)",construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",autotimeframeupdate,2022-03-30T04:30:15.977,False,,current,,False,True,,
436598,7,One-time,,Bus,Stop Closure,,construction,up to 20 minutes,2022-03-29T04:30,2022-03-31T02:30,,,,,,2022-03-22T12:01:10.097,2022-03-31T02:30,"The following stops are closed from Tue, Mar 29, through Wed, Mar 30, due to construction: Summer St @ Vinal Ave (inbound) and Summer St @ Wesley Park (outbound)",,,,,False,,False,False,False,,,"Connections can be made outbound at Bow St @ Warren Ave or Summer St @ School St and inbound at Summer St @ School St or @ 51 Bow St.

Affected routes:
85",expiry,2022-03-31T02:30:16.570,True,,past,,False,True,,
437568,1,One-time,,Bus,Stop Closure,"712, 713; Deer Island - MWRA Gate",,up to 20 minutes,2022-04-11T04:30,further notice,,,,,,2022-03-30T12:48:49,further notice,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,True,False,False,,,"Affected routes:
712
713",eryk.rotondo,2022-03-30T12:48:50.417,False,,current,,False,True,,
437568,2,One-time,,Bus,Stop Closure,"712, 713; Deer Island - MWRA Gate",,up to 20 minutes,2022-04-11T04:30,further notice,,,,,,2022-03-30T12:48:49,further notice,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,False,False,False,,,"Affected routes:
712
713",autotimeframeupdate,2022-04-05T04:30:17.457,False,,current,,False,True,,
437568,3,One-time,,Bus,Stop Closure,"712, 713; Deer Island - MWRA Gate",,up to 20 minutes,2022-04-11T04:30,further notice,,,,,,2022-03-30T12:48:49,further notice,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,False,False,False,,,"Affected routes:
712
713",autotimeframeupdate,2022-04-10T04:30:17.680,False,,current,,False,True,,
437568,4,One-time,,Bus,Stop Closure,"712, 713; Deer Island - MWRA Gate",,up to 20 minutes,2022-04-11T04:30,further notice,,,,,,2022-03-30T12:48:49,further notice,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,False,False,False,,,"Affected routes:
712
713",autotimeframeupdate,2022-04-11T04:00:17.317,False,,current,,False,True,,
437568,5,One-time,,Bus,Stop Closure,"712, 713; Deer Island - MWRA Gate",,up to 20 minutes,2022-04-11T04:30,further notice,,,,,,2022-03-30T12:48:49,further notice,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,False,False,False,,,"Affected routes:
712
713",autotimeframeupdate,2022-04-18T04:30:17.977,False,,current,,False,True,,
437568,6,One-time,,Bus,Stop Closure,,,up to 20 minutes,2022-04-11T04:30,2022-06-21T11:01:04.860,,,,,,2022-03-30T12:48:49,2022-06-21T11:01:04.860,"The stop at Deer Island - MWRA Gate will be closed beginning Mon, Apr 11 until further notice for the MWRA parking lot project. Beginning on that date routes 712 and 713 will terminate at the Tafts Ave @ Otis St stop.",,,,,False,,False,False,False,,,"Affected routes:
712
713",eryk.rotondo,2022-06-21T11:01:04.860,True,,past,,False,True,,
