Alert ID,Version No.,Time Type,Image URL,Mode,Effect,Affecting,Cause,Severity,Effect Start,Effect End,Recurrence Start,Recurrence End,Recurrence Start Time,Recurrence End Time,Recurrence Days,Notification From,Notification Until,Header,Note Text,Note Last Modified,Note Last Modified By,Accessibility Information,Send via PA/ESS,PA/ESS,T-Alert Sent to Subscribers,Send to Twitter,Set as Website Banner,Website Banner Text,URL,Additional Information,Last Modified By,Last Modified Date,Closed,Reminders,PCF,Planned Disruption,Send T-Alert on close,Send T-Alert on edit,Text-To-Speech Message Text,Text-To-Speech Description Text
340671,2,One-time,,Bus,Stop Closure,,,up to 20 minutes,2019-10-30T16:40:30.943,2020-08-21T19:55:18.820,,,,,,2019-10-30T16:40:30.943,2020-08-21T19:55:18.820,Commonwealth Ave @ St Paul St (inbound) closed until further notice. Use Commonwealth Ave @ Pleasant St or Carlton St as alternates.,,,,,False,,False,False,False,,,"Affected routes:
57
57A",nicholas.tomkavage,2020-08-21T19:55:18.820,True,,past,,False,True,,
344218,1,One-time,,Bus,Stop Closure,"10, 14, 19, 23, 28, 44; Warren St opp Kearsarge Ave",,information,2019-11-18T14:30:44.460,further notice,,,,,,2019-11-18T14:30:44.460,further notice,Warren St opp Kearsarge Ave is temporally closed because of ongoing construction until spring 2020,,,,,False,,True,False,False,,,"Alternate stops:
Dudley Station
Warren St @ Dabney Place

Affected routes:
10
14
19
23
28
44",john.semerjian,2019-11-18T14:30:45.703,False,,current,,False,True,,
344218,2,One-time,,Bus,Stop Closure,"10, 14, 19, 23, 28, 44; Warren St opp Kearsarge Ave",,information,2019-11-18T14:30:44.460,further notice,,,,,,2019-11-18T14:30:44.460,further notice,Warren St opp Kearsarge Ave is temporarily closed because of ongoing construction until spring 2020,,,,,False,,True,False,False,,,"Alternate stops:
Dudley Station
Warren St @ Dabney Place

Affected routes:
10
14
19
23
28
44",michael.joyce,2019-11-21T10:08:15.607,False,,current,,False,True,,
344218,3,One-time,,Bus,Stop Closure,"10, 14, 19, 23, 28, 44; Warren St @ Kearsarge Ave, Warren St opp Kearsarge Ave",,information,2019-11-18T14:30:44.460,further notice,,,,,,2019-11-18T14:30:44.460,further notice,Warren St opp Kearsarge Ave is temporarily closed because of ongoing construction until spring 2020,,,,,False,,False,False,False,,,"Alternate stops:
Dudley Station
Warren St @ Dabney Place

Affected routes:
10
14
19
23
28
44",john.semerjian,2019-11-29T15:08:35.073,False,,current,,False,True,,
344218,4,One-time,,Bus,Stop Closure,,,information,2019-11-18T14:30:44.460,2020-03-23T11:15:04.317,,,,,,2019-11-18T14:30:44.460,2020-03-23T11:15:04.317,Warren St opp Kearsarge Ave is temporarily closed because of ongoing construction until spring 2020,,,,,False,,False,False,False,,,"Alternate stops:
Dudley Station
Warren St @ Dabney Place

Affected routes:
10
14
19
23
28
44",eryk.rotondo,2020-03-23T11:15:04.317,True,,past,,False,True,,
347562,1,One-time,,Bus,Stop Closure,222; Middle St @ Broad St,,information,2019-12-22T04:30,further notice,,,,,,2019-12-06T16:45:21.027,further notice,"Starting December 22, 2019, Middle St @ Broad St serving the 222 is closing. For service towards Quincy Center, please use Board St @ Middle St.",,,,,False,,True,False,False,,,"Affected routes:
222",john.semerjian,2019-12-06T16:45:21.623,False,,current,,False,True,,
347562,2,One-time,,Bus,Stop Closure,,,information,2019-12-22T04:30,2020-01-06T20:53:40.520,,,,,,2019-12-06T16:45:21.027,2020-01-06T20:53:40.520,"Starting December 22, 2019, Middle St @ Broad St serving the 222 is closing. For service towards Quincy Center, please use Board St @ Middle St.",,,,,False,,False,False,False,,,"Affected routes:
222",john.semerjian,2020-01-06T20:53:40.520,True,,past,,False,True,,
354616,1,One-time,,Bus,Stop Closure,55; Ipswich St @ Lansdowne St (outbound),,information,2020-02-03T04:30,further notice,,,,,,2020-01-28T22:47:41.807,further notice,The following stop is closed beginning Mon Feb 3: Ipswich St @ Lansdowne St (outbound). Connections can be made at Ipswich St @ Boylston St,,,,,False,,True,False,False,,,"Affected routes:
55

Connections:
Ipswich St @ Boylston St",nicholas.tomkavage,2020-01-28T22:47:51.690,False,,current,,False,True,,
354616,2,One-time,,Bus,Stop Closure,,,information,2020-02-03T04:30,2020-08-21T19:52:57.193,,,,,,2020-01-28T22:47:41.807,2020-08-21T19:52:57.193,The following stop is closed beginning Mon Feb 3: Ipswich St @ Lansdowne St (outbound). Connections can be made at Ipswich St @ Boylston St,,,,,False,,False,False,False,,,"Affected routes:
55

Connections:
Ipswich St @ Boylston St",nicholas.tomkavage,2020-08-21T19:52:57.193,True,,past,,False,True,,
358885,1,One-time,,Bus,Stop Closure,9; W Broadway @ Dorchester St,construction,up to 20 minutes,2020-03-09T04:30,further notice,,,,,,2020-03-04T06:58:20.150,further notice,The bus stop at W Broadway @ Dorchester St will be closed beginning March 9 for construction. Passengers can use Broadway @ F Street or G Street for service.,,,,,False,,True,False,False,,,"Affected routes:
9",eryk.rotondo,2020-03-04T07:03:36.157,False,,current,,False,True,,
358885,2,One-time,,Bus,Stop Closure,,construction,up to 20 minutes,2020-03-09T04:30,2020-03-24T11:41:57.960,,,,,,2020-03-04T06:58:20.150,2020-03-24T11:41:57.960,The bus stop at W Broadway @ Dorchester St will be closed beginning March 9 for construction. Passengers can use Broadway @ F Street or G Street for service.,,,,,False,,False,False,False,,,"Affected routes:
9",eryk.rotondo,2020-03-24T11:41:57.960,True,,past,,False,True,,
360029,1,One-time,,Bus,Stop Closure,"14, 15, 19, 23, 28, 41, 42, 44, 45, 66; Dudley Square",fire,up to 30 minutes,2020-03-14T06:23:15.682,later today,,,,,,2020-03-14T06:23:15.683,2020-03-15T02:30,"Due to a working fire in the area, buses are temporarily unable to service Dudley Station.",,,,,False,,True,False,False,,,"Affected routes:
14
15
19
23
28
41
42
44
45
66",christopher.delano,2020-03-14T06:23:43.923,False,,current,,False,True,,
360029,2,One-time,,Bus,Stop Closure,,fire,up to 30 minutes,2020-03-14T06:23:15.682,2020-03-14T08:08:15.470,,,,,,2020-03-14T06:23:15.683,2020-03-14T08:08:15.470,"Due to a working fire in the area, buses are temporarily unable to service Dudley Station.",,,,,False,,False,False,False,,,"Affected routes:
14
15
19
23
28
41
42
44
45
66",Michael.Kelly,2020-03-14T08:08:15.470,True,,past,,False,True,,
362879,1,One-time,,Bus,Stop Closure,"87; Somerville Ave @ Linden St, Somerville Ave opp Mansfield St",,up to 20 minutes,2020-05-19T04:30,2020-06-13T02:30,,,,,,2020-05-12T12:18:12.600,2020-06-13T02:30,The Route 87 inbound stops at Somerville Ave @ Linden St and Somerville Ave opp Mansfield St will be closed from May 19 through early June to allow for utility work.,,,,,False,,True,False,False,,,"Connections for Somerville Ave @ Linden St can be made at McGrath Hwy @ Medford St or at a temporary stop at Washington St @ Merriam St.

Connections for Somerville Ave opp Mansfield St can be made at McGrath Hwy @ Medford St or at a temporary stop at Washington St @ McGrath Hwy.

Affected routes:
87",eryk.rotondo,2020-05-12T12:18:43.913,False,,current,,False,True,,
362879,2,One-time,,Bus,Stop Closure,,,up to 20 minutes,2020-05-19T04:30,2020-06-13T02:30,,,,,,2020-05-12T12:18:12.600,2020-06-13T02:30,The Route 87 inbound stops at Somerville Ave @ Linden St and Somerville Ave opp Mansfield St will be closed from May 19 through early June to allow for utility work.,,,,,False,,False,False,False,,,"Connections for Somerville Ave @ Linden St can be made at McGrath Hwy @ Medford St or at a temporary stop at Washington St @ Merriam St.

Connections for Somerville Ave opp Mansfield St can be made at McGrath Hwy @ Medford St or at a temporary stop at Washington St @ McGrath Hwy.

Affected routes:
87",expiry,2020-06-13T02:30:16.693,True,,past,,False,True,,
362999,1,One-time,,Bus,Stop Closure,Silver Line - SL5; Temple Pl @ Washington St (inbound),construction,up to 20 minutes,2020-05-16T07:00,2020-05-16T11:00,,,,,,2020-05-15T13:32:51.863,2020-05-16T11:00,The stop at Temple Pl @ Washington St is scheduled to be closed on May 16 from 7:00 AM to 11:00 AM due to a crane lift. Customers may access SL5 service on West Street.,,,,,False,,True,False,False,,,"Affected routes:
Silver Line - SL5",eryk.rotondo,2020-05-15T13:34:31.677,False,,current,,False,True,,
362999,2,One-time,,Bus,Stop Closure,,construction,up to 20 minutes,2020-05-16T07:00,2020-05-16T11:00,,,,,,2020-05-15T13:32:51.863,2020-05-16T11:00,The stop at Temple Pl @ Washington St is scheduled to be closed on May 16 from 7:00 AM to 11:00 AM due to a crane lift. Customers may access SL5 service on West Street.,,,,,False,,False,False,False,,,"Affected routes:
Silver Line - SL5",expiry,2020-05-16T11:00:17.320,True,,past,,False,True,,
363441,1,One-time,,Bus,Stop Closure,"80, 86, 88, 90, 91; McGrath Hwy @ Alston St",,information,2020-05-31T04:30,further notice,,,,,,2020-05-27T16:50:14.630,further notice,"Effective 5/31/20, Routes 86 and 91 will no longer serve the following stops due to discontinuation of the Washington St underpass detour and resumption of regular routes on Washington St:",,,,,False,,True,False,False,,,"Affected stops:
McGrath Hwy @ Alston St 
Cross St @ Alston St 
Cross St @ Fountain Ave 
Cross St @ Oliver St 
Pearl St @ Cross St 

--Connect to Routes 86 and 91 on Washington St--",christopher.delano,2020-05-27T16:50:46.617,False,2020-05-31T05:00 send bulletin,current,,False,True,,
363441,2,One-time,,Bus,Stop Closure,86; McGrath Hwy @ Alston St,,information,2020-05-31T04:30,further notice,,,,,,2020-05-27T16:50:14.630,further notice,"Effective 5/31/20, Routes 86 and 91 will no longer serve the following stops due to discontinuation of the Washington St underpass detour and resumption of regular routes on Washington St:",,,,,False,,False,False,False,,,"Affected stops:
McGrath Hwy @ Alston St 
Cross St @ Alston St 
Cross St @ Fountain Ave 
Cross St @ Oliver St 
Pearl St @ Cross St 

--Connect to Routes 86 and 91 on Washington St--",christopher.delano,2020-05-27T16:54:41.523,False,2020-05-31T05:00 send bulletin,current,,False,True,,
363441,3,One-time,,Bus,Stop Closure,,,information,2020-05-27T17:01:50.577,2020-05-27T17:01:50.577,,,,,,2020-05-27T16:50:14.630,2020-05-27T17:01:50.577,"Effective 5/31/20, Routes 86 and 91 will no longer serve the following stops due to discontinuation of the Washington St underpass detour and resumption of regular routes on Washington St:",,,,,False,,False,False,False,,,"Affected stops:
McGrath Hwy @ Alston St 
Cross St @ Alston St 
Cross St @ Fountain Ave 
Cross St @ Oliver St 
Pearl St @ Cross St 

--Connect to Routes 86 and 91 on Washington St--",christopher.delano,2020-05-27T17:01:50.577,True,,past,,False,True,,
363613,1,One-time,,Bus,Stop Closure,39; S Huntington Ave @ Heath St (inbound),,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 39 stop S Huntington Ave @ Heath St (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
39",nicholas.tomkavage,2020-05-29T20:19:35.170,False,,future,,False,True,,
363613,2,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 39 stop S Huntington Ave @ Heath St (inbound) is eliminated.",,,,,False,,True,False,False,,,"Affected routes:
39",scheduled,2020-06-05T07:00:23.527,False,,current,,False,True,,
363613,3,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-06-25T09:31:46.117,,,,,,2020-06-05T07:00,2020-06-25T09:31:46.117,"Effective June 21, Route 39 stop S Huntington Ave @ Heath St (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
39",eryk.rotondo,2020-06-25T09:31:46.117,True,,past,,False,True,,
363618,1,One-time,,Bus,Stop Closure,"75, 74; 385 Concord Ave (outbound), Opp 385 Concord Ave (inbound)",,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, the following Route 74 & 75 stops are eliminated: 385 Concord Ave (outbound) and Opp 385 Concord Ave (inbound)",,,,,False,,False,False,False,,,"Affected routes:
74
75",nicholas.tomkavage,2020-05-29T20:32:29.630,False,,future,,False,True,,
363618,2,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, the following Route 74 & 75 stops are eliminated: 385 Concord Ave (outbound) and Opp 385 Concord Ave (inbound)",,,,,False,,True,False,False,,,"Affected routes:
74
75",scheduled,2020-06-05T07:00:23.527,False,,current,,False,True,,
363618,3,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-06-25T09:32:08.977,,,,,,2020-06-05T07:00,2020-06-25T09:32:08.977,"Effective June 21, the following Route 74 & 75 stops are eliminated: 385 Concord Ave (outbound) and Opp 385 Concord Ave (inbound)",,,,,False,,False,False,False,,,"Affected routes:
74
75",eryk.rotondo,2020-06-25T09:32:08.977,True,,past,,False,True,,
363623,1,One-time,,Bus,Stop Closure,"74, 75; Leonard St @ Moore St - Belmont Center (inbound)",,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Leonard St @ Moore St - Belmont Center (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",nicholas.tomkavage,2020-05-29T21:43:32.787,False,,future,,False,True,,
363623,2,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Leonard St @ Moore St - Belmont Center (inbound) is eliminated.",,,,,False,,True,False,False,,,"Affected routes:
74
75",scheduled,2020-06-05T07:00:23.527,False,,current,,False,True,,
363623,3,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-06-25T09:32:28.523,,,,,,2020-06-05T07:00,2020-06-25T09:32:28.523,"Effective June 21, Route 74 & 75 stop Leonard St @ Moore St - Belmont Center (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",eryk.rotondo,2020-06-25T09:32:28.523,True,,past,,False,True,,
363624,1,One-time,,Bus,Stop Closure,"74, 75; Alexander Ave @ Leonard St (inbound)",,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Alexander Ave @ Leonard St (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",nicholas.tomkavage,2020-05-29T21:46:03.177,False,,future,,False,True,,
363624,2,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Alexander Ave @ Leonard St (inbound) is eliminated.",,,,,False,,True,False,False,,,"Affected routes:
74
75",scheduled,2020-06-05T07:00:23.527,False,,current,,False,True,,
363624,3,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-06-25T09:32:43.337,,,,,,2020-06-05T07:00,2020-06-25T09:32:43.337,"Effective June 21, Route 74 & 75 stop Alexander Ave @ Leonard St (inbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",eryk.rotondo,2020-06-25T09:32:43.337,True,,past,,False,True,,
363625,1,One-time,,Bus,Stop Closure,"74, 75; Channing Rd opp Claflin St (outbound)",,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Channing Rd opp Claflin St (outbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",nicholas.tomkavage,2020-05-29T21:53:34.713,False,,future,,False,True,,
363625,2,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-07-18T02:30,,,,,,2020-06-05T07:00,2020-07-18T02:30,"Effective June 21, Route 74 & 75 stop Channing Rd opp Claflin St (outbound) is eliminated.",,,,,False,,True,False,False,,,"Affected routes:
74
75",scheduled,2020-06-05T07:00:23.527,False,,current,,False,True,,
363625,3,One-time,,Bus,Stop Closure,,,information,2020-06-21T04:30,2020-06-25T09:32:58.007,,,,,,2020-06-05T07:00,2020-06-25T09:32:58.007,"Effective June 21, Route 74 & 75 stop Channing Rd opp Claflin St (outbound) is eliminated.",,,,,False,,False,False,False,,,"Affected routes:
74
75",eryk.rotondo,2020-06-25T09:32:58.007,True,,past,,False,True,,
364858,1,One-time,,Bus,Stop Closure,80; Medford St @ Sycamore St,construction,up to 20 minutes,2020-06-22T04:30,further notice,,,,,,2020-06-18T09:59:53.797,further notice,Medford St @ Sycamore St closes on June 22 for approximately four weeks to allow for sidewalk construction.  Please use adjacent stops on Medford St @ Thurston St or Medford St @ Central St.,,,,,False,,True,False,False,,,"Affected routes:
80",eryk.rotondo,2020-06-18T10:04:21.980,False,,current,,False,True,,
364858,2,One-time,,Bus,Stop Closure,80; Medford St @ Sycamore St,construction,up to 20 minutes,2020-06-22T04:30,further notice,,,,,,2020-06-18T09:59:53.797,further notice,Medford St @ Sycamore St closed through August 22 to allow for sidewalk construction.  Please use adjacent stops on Medford St @ Thurston St or Medford St @ Central St.,,,,,False,,True,False,False,,,"Affected routes:
80",nicholas.tomkavage,2020-08-06T17:30:27.477,False,,current,,False,True,,
364858,3,One-time,,Bus,Stop Closure,,construction,up to 20 minutes,2020-06-22T04:30,2020-08-21T17:35:44.570,,,,,,2020-06-18T09:59:53.797,2020-08-21T17:35:44.570,Medford St @ Sycamore St closed through August 22 to allow for sidewalk construction.  Please use adjacent stops on Medford St @ Thurston St or Medford St @ Central St.,,,,,False,,False,False,False,,,"Affected routes:
80",nicholas.tomkavage,2020-08-21T17:35:44.570,True,,past,,False,True,,
366347,1,One-time,,Bus,Stop Closure,"1, 170; Massachusetts Ave @ Columbus Ave",construction,information,2020-07-31T04:30,further notice,,,,,,2020-07-07T14:55:19.537,further notice,"Effective July 31, Massachusetts Ave @ Columbus Ave will temporarily close due to construction. Nearest connection: Massachusetts Ave @ Tremont St",,,,,False,,True,False,False,,,"Affected routes:
1
170",christopher.delano,2020-07-07T14:55:44.307,False,2020-07-31T05:00 send bulletin,current,,False,True,,
366347,2,One-time,,Bus,Stop Closure,,construction,information,2020-07-31T04:30,2020-09-11T09:05:47.527,,,,,,2020-07-07T14:55:19.537,2020-09-11T09:05:47.527,"Effective July 31, Massachusetts Ave @ Columbus Ave will temporarily close due to construction. Nearest connection: Massachusetts Ave @ Tremont St",,,,,False,,True,False,False,,,"Affected routes:
1
170",christopher.delano,2020-09-11T09:05:47.527,True,,past,,False,True,,
368782,1,One-time,,Bus,Stop Closure,"99; Highland Ave @ Molyneaux Circle (outbound), Woodland Rd @ Molyneaux Circle (inbound)",,information,2020-08-30T04:30,further notice,,,,,,2020-08-07T11:45:55.370,further notice,"Route 99: Do to accessibility issues, Highland Ave @ Molyneaux Circle (outbound) and Woodland Rd @ Molyneaux Circle (outbound) will permanently close on Aug. 30th. Nearest connections: Highland Ave @ Sturges St or Highland Ave @ E. Border Rd.",,,,,False,,True,False,False,,,"The following stop(s) will be eliminated on August 30, 2020, due to accessibility concerns:

Route 99: Bus Stop 25059  Highland Ave @ Molyneaux Circle (Outbound). The nearest stop is Highland Ave @ E Border Rd, 670 feet away 

Route 99: Bus Stop 15059  Woodland Rd @ Molyneaux Circle (Outbound). The nearest stop is Highland Ave @ Sturges St, 970 feet away

Nearest connections: Highland Ave @ Sturges St or Highland Ave @ E. Border Rd. 

Affected routes:
99",christopher.delano,2020-08-07T11:46:11.487,False,,current,,False,True,,
